split,date,feature_set,model,seed,gross_excess_return,net_excess_return,turnover
4,2026-02-25,base_only,tanh_mlp_16_8,2025,0.0508400347938135,0.0498400347938135,1.0
4,2026-03-04,base_only,tanh_mlp_16_8,2025,0.004498145888788028,0.0037981458887880277,0.7
4,2026-03-11,base_only,tanh_mlp_16_8,2025,0.018965008026375234,0.018265008026375235,0.7
4,2026-03-18,base_only,tanh_mlp_16_8,2025,-0.06047186298933685,-0.06107186298933685,0.6
4,2026-02-25,base_only,tanh_mlp_16_8,9001,0.021739764104627943,0.020739764104627943,1.0
4,2026-03-04,base_only,tanh_mlp_16_8,9001,-0.00407478933271329,-0.00447478933271329,0.4
4,2026-03-11,base_only,tanh_mlp_16_8,9001,0.010360730706474355,0.009760730706474355,0.6
4,2026-03-18,base_only,tanh_mlp_16_8,9001,-0.031260410203903286,-0.031960410203903285,0.7
4,2026-02-25,base_plus_crowding,elastic_logistic_c1_l25,0,0.008051394865717564,0.0070513948657175635,1.0
4,2026-03-04,base_plus_crowding,elastic_logistic_c1_l25,0,0.029816562770070443,0.02891656277007044,0.9
4,2026-03-11,base_plus_crowding,elastic_logistic_c1_l25,0,0.010728960100798181,0.00972896010079818,1.0
4,2026-03-18,base_plus_crowding,elastic_logistic_c1_l25,0,-0.01045360736834163,-0.011453607368341629,1.0
4,2026-02-25,base_plus_crowding,ridge_logistic_c01,0,0.008051394865717564,0.0070513948657175635,1.0
4,2026-03-04,base_plus_crowding,ridge_logistic_c01,0,0.029816562770070443,0.02891656277007044,0.9
4,2026-03-11,base_plus_crowding,ridge_logistic_c01,0,0.010728960100798185,0.009728960100798184,1.0
4,2026-03-18,base_plus_crowding,ridge_logistic_c01,0,-0.010453607368341628,-0.011453607368341629,1.0
4,2026-02-25,base_plus_crowding,tanh_mlp_16_8,442,0.08075981482663103,0.07975981482663103,1.0
4,2026-03-04,base_plus_crowding,tanh_mlp_16_8,442,0.01717215639873666,0.01647215639873666,0.7
4,2026-03-11,base_plus_crowding,tanh_mlp_16_8,442,0.012283147084584636,0.011683147084584636,0.6
4,2026-03-18,base_plus_crowding,tanh_mlp_16_8,442,-0.08803693969626744,-0.08863693969626744,0.6
4,2026-02-25,base_plus_crowding,tanh_mlp_16_8,2025,0.09678507298281043,0.09578507298281043,1.0
4,2026-03-04,base_plus_crowding,tanh_mlp_16_8,2025,0.003237658462910107,0.002637658462910107,0.6
4,2026-03-11,base_plus_crowding,tanh_mlp_16_8,2025,0.01008269926396164,0.009582699263961639,0.5
4,2026-03-18,base_plus_crowding,tanh_mlp_16_8,2025,-0.06059309090220013,-0.06129309090220013,0.7
4,2026-02-25,base_plus_crowding,tanh_mlp_16_8,9001,0.006673090132887159,0.005673090132887159,1.0
4,2026-03-04,base_plus_crowding,tanh_mlp_16_8,9001,0.006778364415919155,0.005978364415919155,0.8
4,2026-03-11,base_plus_crowding,tanh_mlp_16_8,9001,0.02021527201148887,0.01961527201148887,0.6
4,2026-03-18,base_plus_crowding,tanh_mlp_16_8,9001,-0.08004500553726121,-0.08074500553726122,0.7
4,2026-02-25,base_plus_regime,elastic_logistic_c1_l25,0,0.03418651712402123,0.03318651712402123,1.0
4,2026-03-04,base_plus_regime,elastic_logistic_c1_l25,0,0.0644203113367825,0.0635203113367825,0.9
4,2026-03-11,base_plus_regime,elastic_logistic_c1_l25,0,0.004627563774521028,0.0037275637745210286,0.9
4,2026-03-18,base_plus_regime,elastic_logistic_c1_l25,0,-0.01285145631564852,-0.01365145631564852,0.8
4,2026-02-25,base_plus_regime,ridge_logistic_c01,0,0.03418651712402123,0.03318651712402123,1.0
4,2026-03-04,base_plus_regime,ridge_logistic_c01,0,0.0644203113367825,0.0635203113367825,0.9
4,2026-03-11,base_plus_regime,ridge_logistic_c01,0,0.011128962198116234,0.010228962198116235,0.9
4,2026-03-18,base_plus_regime,ridge_logistic_c01,0,-0.01285145631564852,-0.01365145631564852,0.8
4,2026-02-25,base_plus_regime,tanh_mlp_16_8,442,0.035410013559868815,0.034410013559868814,1.0
4,2026-03-04,base_plus_regime,tanh_mlp_16_8,442,-0.006746604895350061,-0.007646604895350061,0.9
4,2026-03-11,base_plus_regime,tanh_mlp_16_8,442,-0.0012213454902613372,-0.001821345490261337,0.6
4,2026-03-18,base_plus_regime,tanh_mlp_16_8,442,-0.05993148394489336,-0.06053148394489336,0.6
4,2026-02-25,base_plus_regime,tanh_mlp_16_8,2025,0.0675845050672164,0.0665845050672164,1.0
4,2026-03-04,base_plus_regime,tanh_mlp_16_8,2025,0.004995749300588003,0.004295749300588003,0.7
4,2026-03-11,base_plus_regime,tanh_mlp_16_8,2025,0.0006473222953792858,-5.2677704620714204e-05,0.7
4,2026-03-18,base_plus_regime,tanh_mlp_16_8,2025,-0.06797269205188827,-0.06847269205188827,0.5
4,2026-02-25,base_plus_regime,tanh_mlp_16_8,9001,0.013823890568160278,0.012823890568160277,1.0
4,2026-03-04,base_plus_regime,tanh_mlp_16_8,9001,-0.018593622222569453,-0.019293622222569452,0.7
4,2026-03-11,base_plus_regime,tanh_mlp_16_8,9001,-0.00017555190963164727,-0.0006755519096316473,0.5
4,2026-03-18,base_plus_regime,tanh_mlp_16_8,9001,-0.04770054708312301,-0.04840054708312301,0.7
4,2026-02-25,graph_survivors,elastic_logistic_c1_l25,0,0.032956375138895676,0.031956375138895675,1.0
4,2026-03-04,graph_survivors,elastic_logistic_c1_l25,0,0.040178548784412085,0.039178548784412084,1.0
4,2026-03-11,graph_survivors,elastic_logistic_c1_l25,0,0.018002952312576617,0.017002952312576616,1.0
4,2026-03-18,graph_survivors,elastic_logistic_c1_l25,0,-0.013978622981495655,-0.014978622981495656,1.0
4,2026-02-25,graph_survivors,ridge_logistic_c01,0,0.032956375138895676,0.031956375138895675,1.0
4,2026-03-04,graph_survivors,ridge_logistic_c01,0,0.040178548784412085,0.039178548784412084,1.0
4,2026-03-11,graph_survivors,ridge_logistic_c01,0,0.011888992407343682,0.010988992407343683,0.9
4,2026-03-18,graph_survivors,ridge_logistic_c01,0,-0.013978622981495655,-0.014878622981495655,0.9
4,2026-02-25,graph_survivors,tanh_mlp_16_8,442,0.03923626612622446,0.03823626612622446,1.0
4,2026-03-04,graph_survivors,tanh_mlp_16_8,442,0.034578700060692615,0.03377870006069261,0.8
4,2026-03-11,graph_survivors,tanh_mlp_16_8,442,0.010161528542653536,0.009361528542653536,0.8
4,2026-03-18,graph_survivors,tanh_mlp_16_8,442,-0.056873819587959756,-0.057573819587959756,0.7
4,2026-02-25,graph_survivors,tanh_mlp_16_8,2025,0.038167059915442204,0.037167059915442203,1.0
4,2026-03-04,graph_survivors,tanh_mlp_16_8,2025,0.014302136998125135,0.013502136998125134,0.8
4,2026-03-11,graph_survivors,tanh_mlp_16_8,2025,0.008015857920066519,0.007215857920066519,0.8
4,2026-03-18,graph_survivors,tanh_mlp_16_8,2025,-0.051683970536254974,-0.05228397053625498,0.6
4,2026-02-25,graph_survivors,tanh_mlp_16_8,9001,0.05646661861593658,0.05546661861593658,1.0
4,2026-03-04,graph_survivors,tanh_mlp_16_8,9001,0.005389568774919817,0.004489568774919817,0.9
4,2026-03-11,graph_survivors,tanh_mlp_16_8,9001,0.01889741297954575,0.01819741297954575,0.7
4,2026-03-18,graph_survivors,tanh_mlp_16_8,9001,-0.07558977157958116,-0.07628977157958117,0.7
5,2026-03-25,base_only,elastic_logistic_c1_l25,0,-0.025754002845049136,-0.026754002845049137,1.0
5,2026-04-01,base_only,elastic_logistic_c1_l25,0,0.04343692076064472,0.04303692076064472,0.4
5,2026-04-09,base_only,elastic_logistic_c1_l25,0,0.0976819318592877,0.0967819318592877,0.9
5,2026-04-16,base_only,elastic_logistic_c1_l25,0,-0.010607002019243727,-0.011607002019243726,1.0
5,2026-03-25,base_only,ridge_logistic_c01,0,-0.025754002845049136,-0.026754002845049137,1.0
5,2026-04-01,base_only,ridge_logistic_c01,0,0.04343692076064472,0.04303692076064472,0.4
5,2026-04-09,base_only,ridge_logistic_c01,0,0.0976819318592877,0.0967819318592877,0.9
5,2026-04-16,base_only,ridge_logistic_c01,0,-0.010607002019243727,-0.011607002019243726,1.0
5,2026-03-25,base_only,tanh_mlp_16_8,442,-0.006168222366145977,-0.007168222366145977,1.0
5,2026-04-01,base_only,tanh_mlp_16_8,442,-0.0483434163183119,-0.0491434163183119,0.8
5,2026-04-09,base_only,tanh_mlp_16_8,442,0.0396833034736242,0.0387833034736242,0.9
5,2026-04-16,base_only,tanh_mlp_16_8,442,0.03996002450847031,0.03936002450847031,0.6
5,2026-03-25,base_only,tanh_mlp_16_8,2025,-0.015053798303602626,-0.016053798303602627,1.0
5,2026-04-01,base_only,tanh_mlp_16_8,2025,-0.04556938409561452,-0.046169384095614524,0.6
5,2026-04-09,base_only,tanh_mlp_16_8,2025,0.04480076141443279,0.04410076141443279,0.7
5,2026-04-16,base_only,tanh_mlp_16_8,2025,-0.008954610945984886,-0.009654610945984885,0.7
5,2026-03-25,base_only,tanh_mlp_16_8,9001,-0.028175617387461303,-0.029175617387461304,1.0
5,2026-04-01,base_only,tanh_mlp_16_8,9001,-0.02378960529553211,-0.02448960529553211,0.7
5,2026-04-09,base_only,tanh_mlp_16_8,9001,0.033045104165031536,0.03244510416503153,0.6
5,2026-04-16,base_only,tanh_mlp_16_8,9001,0.020715363460717864,0.020015363460717864,0.7
5,2026-03-25,base_plus_crowding,elastic_logistic_c1_l25,0,0.002565082369107267,0.001565082369107267,1.0
5,2026-04-01,base_plus_crowding,elastic_logistic_c1_l25,0,0.0443202445607548,0.0436202445607548,0.7
5,2026-04-09,base_plus_crowding,elastic_logistic_c1_l25,0,0.06978902501672496,0.06888902501672496,0.9
5,2026-04-16,base_plus_crowding,elastic_logistic_c1_l25,0,-0.005283442035458764,-0.0061834420354587635,0.9
5,2026-03-25,base_plus_crowding,ridge_logistic_c01,0,0.006732495675867737,0.0057324956758677366,1.0
5,2026-04-01,base_plus_crowding,ridge_logistic_c01,0,0.026458377136200348,0.02575837713620035,0.7
5,2026-04-09,base_plus_crowding,ridge_logistic_c01,0,0.06978902501672496,0.06888902501672496,0.9
5,2026-04-16,base_plus_crowding,ridge_logistic_c01,0,-0.005283442035458762,-0.006183442035458762,0.9
5,2026-03-25,base_plus_crowding,tanh_mlp_16_8,442,0.011278317033895284,0.010278317033895285,1.0
5,2026-04-01,base_plus_crowding,tanh_mlp_16_8,442,-0.03367060837466514,-0.034370608374665136,0.7
5,2026-04-09,base_plus_crowding,tanh_mlp_16_8,442,0.03352240466462354,0.03292240466462354,0.6
5,2026-04-16,base_plus_crowding,tanh_mlp_16_8,442,0.012312081665911722,0.011612081665911723,0.7
5,2026-03-25,base_plus_crowding,tanh_mlp_16_8,2025,0.010730284250944059,0.00973028425094406,1.0
5,2026-04-01,base_plus_crowding,tanh_mlp_16_8,2025,-0.020408384115700534,-0.021208384115700533,0.8
5,2026-04-09,base_plus_crowding,tanh_mlp_16_8,2025,0.03518193499426481,0.03428193499426481,0.9
5,2026-04-16,base_plus_crowding,tanh_mlp_16_8,2025,0.005264769235193402,0.004564769235193402,0.7
5,2026-03-25,base_plus_crowding,tanh_mlp_16_8,9001,-0.01920608889829751,-0.02020608889829751,1.0
5,2026-04-01,base_plus_crowding,tanh_mlp_16_8,9001,-0.03609733190221416,-0.03689733190221416,0.8
5,2026-04-09,base_plus_crowding,tanh_mlp_16_8,9001,0.047977561150795475,0.04717756115079547,0.8
5,2026-04-16,base_plus_crowding,tanh_mlp_16_8,9001,-0.015528476825336111,-0.01632847682533611,0.8
5,2026-03-25,base_plus_regime,elastic_logistic_c1_l25,0,-0.017850302353663736,-0.018850302353663737,1.0
5,2026-04-01,base_plus_regime,elastic_logistic_c1_l25,0,0.04860571583193807,0.04810571583193807,0.5
5,2026-04-09,base_plus_regime,elastic_logistic_c1_l25,0,0.09680060117408412,0.09590060117408412,0.9
5,2026-04-16,base_plus_regime,elastic_logistic_c1_l25,0,-0.0036522852649538704,-0.00465228526495387,1.0
5,2026-03-25,base_plus_regime,ridge_logistic_c01,0,-0.017850302353663736,-0.018850302353663737,1.0
5,2026-04-01,base_plus_regime,ridge_logistic_c01,0,0.04860571583193807,0.04810571583193807,0.5
5,2026-04-09,base_plus_regime,ridge_logistic_c01,0,0.09680060117408412,0.09590060117408412,0.9
5,2026-04-16,base_plus_regime,ridge_logistic_c01,0,-0.007445654792184052,-0.008445654792184051,1.0
5,2026-03-25,base_plus_regime,tanh_mlp_16_8,442,-0.009714241461154502,-0.010714241461154503,1.0
5,2026-04-01,base_plus_regime,tanh_mlp_16_8,442,-0.059012912154814454,-0.05961291215481446,0.6
5,2026-04-09,base_plus_regime,tanh_mlp_16_8,442,0.023785825427113872,0.023085825427113873,0.7
5,2026-04-16,base_plus_regime,tanh_mlp_16_8,442,0.0198344357835901,0.0193344357835901,0.5
5,2026-03-25,base_plus_regime,tanh_mlp_16_8,2025,-0.010167732342278232,-0.011167732342278233,1.0
5,2026-04-01,base_plus_regime,tanh_mlp_16_8,2025,-0.012926389317651835,-0.013826389317651835,0.9
5,2026-04-09,base_plus_regime,tanh_mlp_16_8,2025,0.0266210269268471,0.025821026926847103,0.8
5,2026-04-16,base_plus_regime,tanh_mlp_16_8,2025,0.021214782142074395,0.020614782142074396,0.6
5,2026-03-25,base_plus_regime,tanh_mlp_16_8,9001,-0.004258859361999164,-0.005258859361999164,1.0
5,2026-04-01,base_plus_regime,tanh_mlp_16_8,9001,0.02208569171856674,0.02138569171856674,0.7
5,2026-04-09,base_plus_regime,tanh_mlp_16_8,9001,0.05458837986881654,0.05368837986881654,0.9
5,2026-04-16,base_plus_regime,tanh_mlp_16_8,9001,-0.012370914751006167,-0.012870914751006168,0.5
5,2026-03-25,graph_survivors,elastic_logistic_c1_l25,0,0.00712116623706858,0.00612116623706858,1.0
5,2026-04-01,graph_survivors,elastic_logistic_c1_l25,0,0.006591379801382982,0.005891379801382982,0.7
5,2026-04-09,graph_survivors,elastic_logistic_c1_l25,0,0.0790692934030063,0.0781692934030063,0.9
5,2026-04-16,graph_survivors,elastic_logistic_c1_l25,0,-0.010046918725689514,-0.010946918725689514,0.9
5,2026-03-25,graph_survivors,ridge_logistic_c01,0,0.0017772406246257906,0.0007772406246257905,1.0
5,2026-04-01,graph_survivors,ridge_logistic_c01,0,0.006591379801382979,0.005891379801382979,0.7
5,2026-04-09,graph_survivors,ridge_logistic_c01,0,0.08072439086242877,0.07992439086242878,0.8
5,2026-04-16,graph_survivors,ridge_logistic_c01,0,-0.009136100312737707,-0.009936100312737707,0.8
5,2026-03-25,graph_survivors,tanh_mlp_16_8,442,-0.008960891634679332,-0.009960891634679333,1.0
5,2026-04-01,graph_survivors,tanh_mlp_16_8,442,-0.020159071533192355,-0.020859071533192355,0.7
5,2026-04-09,graph_survivors,tanh_mlp_16_8,442,0.040852936623793495,0.04025293662379349,0.6
5,2026-04-16,graph_survivors,tanh_mlp_16_8,442,-0.018658275094137165,-0.019358275094137165,0.7
5,2026-03-25,graph_survivors,tanh_mlp_16_8,2025,0.009223652299451827,0.008223652299451826,1.0
5,2026-04-01,graph_survivors,tanh_mlp_16_8,2025,-0.024580902592487668,-0.025380902592487667,0.8
5,2026-04-09,graph_survivors,tanh_mlp_16_8,2025,0.031304294547839256,0.030904294547839255,0.4
5,2026-04-16,graph_survivors,tanh_mlp_16_8,2025,-0.006819630967389944,-0.007419630967389944,0.6
5,2026-03-25,graph_survivors,tanh_mlp_16_8,9001,0.008566856678729477,0.0075668566787294765,1.0
5,2026-04-01,graph_survivors,tanh_mlp_16_8,9001,-0.026059985033335058,-0.02695998503333506,0.9
5,2026-04-09,graph_survivors,tanh_mlp_16_8,9001,0.03740715071327826,0.036507150713278265,0.9
5,2026-04-16,graph_survivors,tanh_mlp_16_8,9001,-0.02145410570175893,-0.02215410570175893,0.7
6,2026-04-23,base_only,elastic_logistic_c1_l25,0,-0.014549205514981484,-0.015549205514981485,1.0
6,2026-04-30,base_only,elastic_logistic_c1_l25,0,-0.011362886906793447,-0.011862886906793447,0.5
6,2026-05-07,base_only,elastic_logistic_c1_l25,0,-0.007698815400849313,-0.008298815400849313,0.6
6,2026-05-14,base_only,elastic_logistic_c1_l25,0,0.043683174315796866,0.043183174315796866,0.5
6,2026-04-23,base_only,ridge_logistic_c01,0,-0.014549205514981484,-0.015549205514981485,1.0
6,2026-04-30,base_only,ridge_logistic_c01,0,-0.011362886906793447,-0.011862886906793447,0.5
6,2026-05-07,base_only,ridge_logistic_c01,0,-0.007698815400849313,-0.008298815400849313,0.6
6,2026-05-14,base_only,ridge_logistic_c01,0,0.043683174315796866,0.043183174315796866,0.5
6,2026-04-23,base_only,tanh_mlp_16_8,442,-0.00993309707119075,-0.01093309707119075,1.0
6,2026-04-30,base_only,tanh_mlp_16_8,442,0.0011222115217766038,0.0003222115217766038,0.8
6,2026-05-07,base_only,tanh_mlp_16_8,442,0.01287756494518587,0.01217756494518587,0.7
6,2026-05-14,base_only,tanh_mlp_16_8,442,0.007056559213695832,0.006256559213695832,0.8
6,2026-04-23,base_only,tanh_mlp_16_8,2025,-0.017492446172151916,-0.018492446172151917,1.0
6,2026-04-30,base_only,tanh_mlp_16_8,2025,0.001322042979238588,0.000522042979238588,0.8
6,2026-05-07,base_only,tanh_mlp_16_8,2025,-0.020383699817725687,-0.02128369981772569,0.9
6,2026-05-14,base_only,tanh_mlp_16_8,2025,0.023455781330627576,0.022855781330627576,0.6
6,2026-04-23,base_only,tanh_mlp_16_8,9001,-0.011648733762391578,-0.01264873376239158,1.0
6,2026-04-30,base_only,tanh_mlp_16_8,9001,0.033099942916346846,0.032299942916346844,0.8
6,2026-05-07,base_only,tanh_mlp_16_8,9001,0.010841879011565912,0.010141879011565913,0.7
6,2026-05-14,base_only,tanh_mlp_16_8,9001,-0.013389462563376033,-0.013989462563376033,0.6
6,2026-04-23,base_plus_crowding,elastic_logistic_c1_l25,0,0.01693066543933315,0.01593066543933315,1.0
6,2026-04-30,base_plus_crowding,elastic_logistic_c1_l25,0,-0.008714718249498323,-0.009614718249498323,0.9
6,2026-05-07,base_plus_crowding,elastic_logistic_c1_l25,0,-0.013756947803434205,-0.014456947803434204,0.7
6,2026-05-14,base_plus_crowding,elastic_logistic_c1_l25,0,0.04096323086551923,0.040363230865519226,0.6
6,2026-04-23,base_plus_crowding,ridge_logistic_c01,0,0.01693066543933315,0.01593066543933315,1.0
6,2026-04-30,base_plus_crowding,ridge_logistic_c01,0,-0.008714718249498323,-0.009614718249498323,0.9
6,2026-05-07,base_plus_crowding,ridge_logistic_c01,0,-0.013756947803434207,-0.014456947803434206,0.7
6,2026-05-14,base_plus_crowding,ridge_logistic_c01,0,0.04096323086551923,0.040363230865519226,0.6
6,2026-04-23,base_plus_crowding,tanh_mlp_16_8,442,0.030716355014823747,0.029716355014823746,1.0
6,2026-04-30,base_plus_crowding,tanh_mlp_16_8,442,0.044271694844818056,0.04357169484481806,0.7
6,2026-05-07,base_plus_crowding,tanh_mlp_16_8,442,0.028068921852530758,0.02726892185253076,0.8
6,2026-05-14,base_plus_crowding,tanh_mlp_16_8,442,-0.022519990014114942,-0.02321999001411494,0.7
6,2026-04-23,base_plus_crowding,tanh_mlp_16_8,2025,-0.013583588101569627,-0.014583588101569626,1.0
6,2026-04-30,base_plus_crowding,tanh_mlp_16_8,2025,0.0893689085665873,0.0886689085665873,0.7
6,2026-05-07,base_plus_crowding,tanh_mlp_16_8,2025,0.01434058014786247,0.01364058014786247,0.7
6,2026-05-14,base_plus_crowding,tanh_mlp_16_8,2025,-0.00885743241338255,-0.009657432413382551,0.8
6,2026-04-23,base_plus_crowding,tanh_mlp_16_8,9001,0.00578486065392873,0.00478486065392873,1.0
6,2026-04-30,base_plus_crowding,tanh_mlp_16_8,9001,0.061477606073205585,0.06057760607320559,0.9
6,2026-05-07,base_plus_crowding,tanh_mlp_16_8,9001,-0.008094028970025272,-0.008894028970025272,0.8
6,2026-05-14,base_plus_crowding,tanh_mlp_16_8,9001,0.030465973670869118,0.02966597367086912,0.8
6,2026-04-23,base_plus_regime,elastic_logistic_c1_l25,0,-0.02268656330010083,-0.02368656330010083,1.0
6,2026-04-30,base_plus_regime,elastic_logistic_c1_l25,0,-0.014752292794295654,-0.015252292794295654,0.5
6,2026-05-07,base_plus_regime,elastic_logistic_c1_l25,0,-0.017186110940078415,-0.017786110940078415,0.6
6,2026-05-14,base_plus_regime,elastic_logistic_c1_l25,0,0.045068172736090914,0.044668172736090916,0.4
6,2026-04-23,base_plus_regime,ridge_logistic_c01,0,-0.022686563300100833,-0.023686563300100834,1.0
6,2026-04-30,base_plus_regime,ridge_logistic_c01,0,-0.014752292794295654,-0.015252292794295654,0.5
6,2026-05-07,base_plus_regime,ridge_logistic_c01,0,-0.017186110940078412,-0.017786110940078412,0.6
6,2026-05-14,base_plus_regime,ridge_logistic_c01,0,0.045068172736090914,0.044668172736090916,0.4
6,2026-04-23,base_plus_regime,tanh_mlp_16_8,442,-0.014137250669307294,-0.015137250669307295,1.0
6,2026-04-30,base_plus_regime,tanh_mlp_16_8,442,0.030120645545257157,0.029320645545257158,0.8
6,2026-05-07,base_plus_regime,tanh_mlp_16_8,442,-0.003118248495374388,-0.003918248495374388,0.8
6,2026-05-14,base_plus_regime,tanh_mlp_16_8,442,0.030627577862807807,0.029727577862807806,0.9
6,2026-04-23,base_plus_regime,tanh_mlp_16_8,2025,-0.02554395364693008,-0.02654395364693008,1.0
6,2026-04-30,base_plus_regime,tanh_mlp_16_8,2025,0.04053185746378023,0.03983185746378023,0.7
6,2026-05-07,base_plus_regime,tanh_mlp_16_8,2025,0.03193214878258431,0.03103214878258431,0.9
6,2026-05-14,base_plus_regime,tanh_mlp_16_8,2025,0.010394126126503098,0.009494126126503098,0.9
6,2026-04-23,base_plus_regime,tanh_mlp_16_8,9001,-0.0225837661368748,-0.023583766136874802,1.0
6,2026-04-30,base_plus_regime,tanh_mlp_16_8,9001,0.09567129960359821,0.09487129960359822,0.8
6,2026-05-07,base_plus_regime,tanh_mlp_16_8,9001,0.05054136421960067,0.04974136421960067,0.8
6,2026-05-14,base_plus_regime,tanh_mlp_16_8,9001,-0.011652568954678479,-0.012552568954678479,0.9
6,2026-04-23,graph_survivors,elastic_logistic_c1_l25,0,0.011176724685742195,0.010176724685742194,1.0
6,2026-04-30,graph_survivors,elastic_logistic_c1_l25,0,-0.019943004992569183,-0.020843004992569185,0.9
6,2026-05-07,graph_survivors,elastic_logistic_c1_l25,0,-0.007380693182681709,-0.008080693182681708,0.7
6,2026-05-14,graph_survivors,elastic_logistic_c1_l25,0,0.02851563941963274,0.02791563941963274,0.6
6,2026-04-23,graph_survivors,ridge_logistic_c01,0,0.011176724685742195,0.010176724685742194,1.0
6,2026-04-30,graph_survivors,ridge_logistic_c01,0,-0.01692070128539416,-0.01782070128539416,0.9
6,2026-05-07,graph_survivors,ridge_logistic_c01,0,-0.007380693182681709,-0.008080693182681708,0.7
6,2026-05-14,graph_survivors,ridge_logistic_c01,0,0.02851563941963274,0.02791563941963274,0.6
6,2026-04-23,graph_survivors,tanh_mlp_16_8,442,-0.04134719396450814,-0.04234719396450814,1.0
6,2026-04-30,graph_survivors,tanh_mlp_16_8,442,0.06783231558894146,0.06703231558894146,0.8
6,2026-05-07,graph_survivors,tanh_mlp_16_8,442,0.012659872902158352,0.011859872902158352,0.8
6,2026-05-14,graph_survivors,tanh_mlp_16_8,442,0.006596273966881292,0.005796273966881291,0.8
6,2026-04-23,graph_survivors,tanh_mlp_16_8,2025,-0.026090982762159,-0.027090982762159002,1.0
6,2026-04-30,graph_survivors,tanh_mlp_16_8,2025,0.08512053115851466,0.08422053115851466,0.9
6,2026-05-07,graph_survivors,tanh_mlp_16_8,2025,-0.013954828154523114,-0.014554828154523114,0.6
6,2026-05-14,graph_survivors,tanh_mlp_16_8,2025,-0.032319310065714014,-0.03311931006571402,0.8
6,2026-04-23,graph_survivors,tanh_mlp_16_8,9001,-0.007916517413568441,-0.008916517413568442,1.0
6,2026-04-30,graph_survivors,tanh_mlp_16_8,9001,0.049432770852567406,0.048632770852567404,0.8
6,2026-05-07,graph_survivors,tanh_mlp_16_8,9001,-0.014438898715519654,-0.015238898715519655,0.8
6,2026-05-14,graph_survivors,tanh_mlp_16_8,9001,0.012023580561098667,0.011223580561098666,0.8
